Physician_ID,Set,Primary_Specialty_Count,License_State_Count,Total_Amount_of_Payment_USDollars,Number_of_Payments,Number_of_Ownership_Interests,Has_Ownership_Interest
2137,train,2,1,1262.8799999999999,58,,
2138,train,2,2,4928.219999999999,245,2.0,True
2139,test,2,1,586.7900000000001,24,,
2140,train,2,3,7050.829999999999,104,,
2141,train,3,1,3979.1799999999994,62,,
2142,train,2,1,15524.829999999996,132,,
2143,train,2,1,12153.78,94,,
2144,train,2,2,1446.8299999999997,84,,
2145,train,2,1,4805.339999999997,321,,
2146,train,2,1,4555.369999999999,68,,
2147,train,2,1,1871.9599999999998,24,,
2148,test,2,2,11755.769999999999,87,,
2149,train,2,1,1479.9800000000007,88,,
2150,train,3,1,57067.23000000003,1011,,
2151,train,3,1,56057.67000000002,68,,
2152,train,2,1,2009.1200000000003,99,,
2153,train,3,3,4733.69,246,,
2154,test,2,1,47989.7,92,,
2155,train,3,3,48585.71000000001,62,,
2156,train,3,2,1231.99,81,,
2157,test,2,1,7341.81,61,,
2158,train,3,1,17411.09,170,,
2159,test,3,4,12006.599999999993,401,,
2160,test,2,1,1274.1,95,,
2161,train,2,2,7109.880000000002,48,,
2162,test,3,3,13782.409999999994,788,,
2163,train,3,1,3152.0099999999998,21,,
2164,train,2,1,823.83,55,,
2165,train,3,2,6009.189999999997,170,,
2166,test,3,1,1084.3999999999999,35,,
2167,train,2,1,1399.6100000000001,136,,
2168,train,3,2,56901.860000000015,906,,
2169,train,2,1,969.63,48,,
2170,train,2,2,3745.039999999999,70,,
2171,train,3,1,20372.59,164,,
2172,test,2,1,3493.1999999999994,188,,
2173,train,3,1,188338.35999999996,87,,
2174,train,0,1,15950.15000000001,809,,
2175,train,2,2,2209.61,133,,
2176,train,3,2,6740.489999999998,47,,
2177,test,2,1,7473.44,361,,
2178,train,3,1,6826.469999999999,250,,
2179,train,2,1,921.2899999999997,57,,
2180,train,3,1,279.15999999999997,10,,
2181,train,3,1,43959.62999999999,93,,
2182,train,3,2,287578.0299999999,236,,
2183,test,2,2,2997.74,157,,
2184,train,3,1,3405.0699999999997,116,,
2185,train,3,2,16144.549999999997,41,,
2186,train,2,1,2185.0599999999995,75,,
2187,train,2,3,2780.979999999999,184,,
2188,train,2,1,887.2400000000002,56,,
2189,train,2,1,8533.919999999998,37,1.0,True
2190,test,3,3,338402.9000000003,600,,
2191,train,2,1,2090.4799999999996,112,,
2192,train,2,2,7592.819999999998,390,,
2193,train,3,2,327931.62000000005,532,,
2194,train,2,1,442.3399999999999,10,,
2195,test,2,1,1018.73,34,,
2196,train,3,2,115261.29000000014,724,,
2197,test,2,2,3730.2000000000016,270,,
2198,train,2,2,3658.22,39,,
2199,train,2,2,3195.4200000000005,220,,
2200,train,3,1,3905.69,239,,
2201,train,0,1,3182.870000000001,187,,
2202,train,2,2,1956.5000000000005,54,,
2203,train,2,2,8489.279999999999,90,,
2204,train,3,1,2740.0600000000004,37,,
2205,test,2,1,602.43,34,,
2206,test,3,1,2937.31,52,,
2207,train,3,2,7503.440000000001,129,,
2208,train,2,1,4269.9,230,,
2209,train,3,2,79179.17000000006,421,,
2210,train,3,1,1146.1499999999999,30,,
2211,train,2,1,2378.7099999999996,131,,
2212,train,2,2,3589.26,44,,
2213,train,2,1,9421.220000000001,168,,
2214,test,2,1,2780.4399999999996,95,,
2215,train,2,1,983.0600000000002,41,,
2216,train,3,1,13725.350000000004,82,1.0,True
2217,test,2,1,817.0900000000001,37,,
2218,train,3,1,23221.089999999993,457,,
2219,train,3,1,4736.5700000000015,36,,
2220,train,2,2,5304.479999999999,215,,
2221,train,2,1,1459.8300000000002,71,,
2222,train,3,1,4000.8200000000006,220,3.0,True
2223,train,3,2,116663.66999999994,793,,
2224,test,2,1,1008.8400000000003,62,,
2225,train,2,1,11096.81999999999,856,,
2226,test,2,1,1229.4199999999994,86,,
2227,train,2,1,518.6600000000001,21,,
2228,train,2,1,4253.060000000001,105,,
2229,train,3,1,256356.31999999995,749,,
2230,train,0,1,1382.9499999999998,15,,
2231,train,3,2,4467.57,69,,
2232,train,3,3,27772.46,182,,
2233,train,2,1,31556.839999999993,580,,
2234,train,3,2,60203.36000000004,720,,
2235,test,3,3,1308.7600000000002,73,,
2236,test,3,2,477.94000000000005,23,,
2237,train,3,1,1936.1700000000003,32,,
2238,test,2,1,364.24,21,,
2239,train,3,1,4346.350000000001,58,,
2240,train,2,1,4310.220000000001,198,,
2241,test,3,1,76413.73,1047,,
2242,test,2,1,1041.9699999999998,44,,
2243,train,2,2,2959.7699999999995,212,,
2244,train,2,2,21577.26000000002,451,,
2245,train,0,1,1423.17,75,,
2246,train,3,1,2953.2799999999993,27,,
2247,train,3,2,89489.98999999999,121,,
2248,train,3,2,4479.269999999998,224,,
2249,train,2,3,9186.930000000004,113,,
2250,test,0,1,3765.6100000000006,227,,
2251,train,2,1,6347.400000000002,218,,
2252,train,3,1,20622.940000000002,357,,
2253,train,2,1,807.2199999999999,25,,
2254,train,2,3,15901.520000000008,322,1.0,True
2255,train,3,1,8424.399999999996,524,,
2256,train,2,2,6337.029999999998,409,79.0,True
2257,train,3,1,2516.7600000000007,144,,
2258,train,2,2,70999.1399999999,1788,,
2259,train,3,2,1373.49,76,1.0,True
2260,train,3,1,3644.8299999999986,208,,
2261,test,2,2,552.36,36,,
2262,train,2,3,4172.909999999999,321,,
2263,train,3,1,8426.65,47,,
2264,test,3,1,18187.609999999986,851,,
2265,test,2,1,11373.5,654,,
2266,train,2,1,4606.919999999999,304,,
2267,train,0,2,28369.950000000023,671,,
2268,test,3,1,3904.0200000000023,86,,
2269,train,3,2,222742.74999999997,241,1.0,True
2270,test,2,1,172143.21000000002,190,,
2271,train,2,1,454.5899999999999,24,,
2272,test,0,1,18590.359999999997,253,,
2273,train,3,2,29114.170000000006,91,,
2274,train,2,1,10818.340000000002,83,,
2275,train,2,3,16339.369999999999,96,,
2276,train,3,1,1560.2899999999997,38,,
2277,test,2,2,48947.2,167,,
2278,test,2,1,307.59000000000003,20,,
2279,test,3,2,56971.459999999934,823,,
2280,train,3,2,79620.23000000003,169,,
2281,train,0,1,17984.269999999997,1050,,
2282,train,2,1,5519.709999999999,106,,
2283,train,3,1,2322.22,121,,
2284,train,2,3,39722.810000000005,119,,
2285,train,2,1,882.6999999999998,63,,
2286,train,3,1,320048.7700000002,419,,
2287,train,2,2,4625.82,99,,
2288,train,3,3,469096.55000000016,434,,
2289,test,2,2,531.6800000000001,33,,
2290,train,2,2,3811.07,58,,
2291,train,2,2,3202.3200000000006,63,1.0,True
2292,train,2,1,4098.9900000000025,182,,
2293,train,3,1,179113.32999999978,1222,,
2294,train,2,1,4895.179999999997,187,2.0,True
2295,train,2,2,2713.9900000000002,113,,
2296,train,3,1,6512.600000000001,95,,
2297,train,3,1,4130.45,617,,
2298,train,2,2,947.0400000000002,51,,
2299,train,2,2,6867.699999999999,548,,
2300,train,3,1,11992.389999999983,799,,
2301,train,3,1,1796.2900000000006,110,,
2302,train,2,1,2877.5800000000013,165,,
2303,train,2,1,4010.9300000000007,344,,
2304,test,3,1,743445.1699999997,663,,
2305,test,3,2,2405.249999999999,88,,
2306,train,2,1,844.0,27,,
2307,train,3,1,2979.230000000001,71,19.0,True
2308,train,3,1,172843.7099999999,119,,
2309,train,3,2,118818.02000000003,534,,
2310,train,3,1,1246.5900000000004,48,,
2311,test,3,1,9410.670000000002,510,,
2312,train,2,1,14066.00000000001,568,,
2313,train,2,1,5935.450000000002,118,,
2314,train,3,1,43485.08000000005,1277,,
2315,train,3,1,7446.670000000002,474,,
2316,train,2,4,625.4,39,,
2317,test,2,1,21291.850000000013,1414,,
2318,test,3,1,7061.12,428,,
2319,train,3,1,49399.430000000044,647,,
2320,train,0,2,10198.55,290,,
2321,test,2,2,10830.62,739,,
2322,train,2,1,2915.45,46,,
2323,train,3,2,4476.88,257,,
2324,train,3,1,382582.3899999999,765,,
2325,test,3,2,4432.6900000000005,78,,
2326,train,2,1,13498.219999999992,1074,,
2327,train,2,1,4946.170000000003,423,,
2328,test,2,1,829.31,54,,
2329,train,0,3,4675.08,43,,
2330,train,2,1,7867.699999999999,100,,
2331,train,2,1,3510.0800000000004,43,,
2332,train,3,3,36666.43,265,,
2333,train,2,1,2660.6299999999997,177,,
2334,train,2,1,4778.000000000001,48,,
2335,test,3,1,902.5599999999998,31,,
2336,train,2,1,1054.8899999999996,67,,
2337,train,3,1,466.5,25,,
2338,train,2,1,2716.2999999999993,59,,
2339,train,3,1,214704.76999999987,292,,
2340,train,3,1,229656.66,484,,
2341,train,3,3,94406.49999999987,1280,,
2342,train,3,1,179447.89000000004,291,15.0,True
2343,test,2,2,21470.790000000008,88,,
2344,train,3,1,33164.05000000001,173,,
2345,train,3,3,31858.430000000008,85,,
2346,train,2,1,916.53,38,,
2347,train,2,2,3858.5999999999995,178,,
2348,train,2,1,5298.530000000001,339,,
2349,train,3,2,2591.4299999999994,163,,
2350,train,2,3,16523.86000000001,289,,
2351,train,2,1,1686.7199999999996,75,,
2352,train,2,1,4620.010000000001,151,,
2353,train,3,1,948.5,10,,
2354,test,2,1,3457.510000000001,95,,
2355,train,2,2,2484.1799999999994,37,,
2356,train,0,2,3062.8299999999995,67,1.0,True
2357,train,3,1,8120.130000000001,301,,
2358,train,2,1,1393.44,36,,
2359,train,2,3,59060.939999999995,222,,
2360,train,3,1,1413.7700000000002,18,,
2361,test,3,2,174679.7300000001,340,,
2362,train,3,2,1661.9400000000005,55,,
2363,test,2,1,10898.959999999997,259,,
2364,train,2,1,591.19,43,,
2365,train,3,2,1552.6899999999982,114,,
2366,train,3,4,12357.660000000002,279,,
2367,test,2,2,9543.389999999996,92,,
2368,train,0,1,1985.7100000000003,49,,
2369,train,3,1,2094.2,28,,
2370,train,2,1,4744.000000000001,195,,
2371,train,3,2,26257.949999999997,701,,
2372,test,2,1,3361.28,94,,
2373,train,3,2,5176.94,158,,
2374,train,2,1,979.2000000000004,68,,
2375,test,2,1,2954.939999999999,163,,
2376,train,2,1,11725.130000000001,141,1.0,True
2377,train,2,1,3033.7400000000002,84,,
2378,train,2,1,522.08,23,,
2379,train,3,1,55629.429999999986,140,3.0,True
2380,test,3,1,500946.01,834,,
2381,train,3,1,7220.01,51,,
2382,train,3,2,79475.35000000002,103,,
2383,train,2,1,3629.5899999999997,116,,
2384,test,3,1,1408.02,34,,
2385,train,3,2,42377.11,267,,
2386,train,3,2,10890.720000000005,90,,
2387,train,0,1,1301444.67,316,,
2388,train,3,2,2387.380000000001,55,,
2389,train,2,1,15811.690000000004,345,,
2390,train,2,2,7423.090000000002,479,,
2391,train,2,1,556.6099999999999,37,,
2392,train,2,1,37174.21000000001,196,,
2393,train,2,1,1788.3200000000008,121,,
2394,train,3,2,2841.34,50,,
2395,train,3,1,3028.4200000000005,60,,
2396,train,3,1,11573.249999999998,67,,
2397,train,2,1,967.7199999999997,64,,
2398,train,2,1,2442.97,157,,
2399,test,3,2,1589.6499999999999,75,,
2400,test,3,1,3137.6400000000003,23,,
2401,test,2,1,41188.48999999999,105,,
2402,test,2,1,6786.069999999999,537,,
2403,train,2,2,8242.640000000001,118,,
2404,train,3,1,11251.289999999995,142,,
2405,train,2,1,23806.910000000003,300,,
2406,test,3,2,35646.25,317,,
2407,train,2,2,10434.05,477,,
2408,train,2,1,2536.5699999999997,93,,
2409,train,2,1,29488.420000000002,44,,
2410,test,2,1,59093.62000000003,279,,
2411,train,2,1,6977.72,115,,
2412,train,2,2,1947.43,32,,
2413,train,3,4,3835.9000000000005,114,,
2414,train,3,1,863.11,27,1.0,True
2415,train,3,2,8335.759999999993,698,1.0,True
2416,test,3,1,6352.959999999991,443,,
2417,train,3,1,7667.58,323,,
2418,train,3,1,3735.28,32,,
2419,train,2,1,757.0699999999999,16,,
2420,train,3,3,15914.51,26,,
2421,train,2,1,978.9300000000001,60,,
2422,train,2,2,32362.229999999996,233,,
2423,train,2,1,12373.45,1535,,
2424,test,3,1,2823.9600000000005,67,,
2425,test,2,1,4829.789999999997,364,,
2426,train,3,1,81929.33000000003,105,1.0,True
2427,train,3,1,1275.3600000000006,49,,
2428,train,3,2,2343.0200000000013,164,,
2429,test,2,1,5197.260000000001,273,,
2430,train,2,3,7846.339999999999,222,,
2431,test,2,1,2305.4,79,,
2432,train,2,2,10955.73,83,,
2433,train,2,3,664.1399999999999,46,,
2434,train,3,2,198631.67000000004,1559,16.0,True
2435,train,2,2,868.1999999999998,39,,
2436,train,3,1,7161.0000000000055,410,,
2437,train,3,1,4305.850000000003,257,,
2438,test,2,1,26632.32000000001,498,,
2439,train,2,3,1933.630000000001,67,,
2440,train,0,4,18665.130000000005,661,,
2441,test,2,1,8396.36,309,,
2442,train,2,1,3547.559999999999,53,,
2443,train,2,1,32453.480000000007,244,,
2444,train,2,1,4288.969999999999,377,,
2445,train,2,1,1018.9599999999997,91,,
2446,train,2,1,269182.19,25,,
2447,train,2,1,11531.929999999997,939,,
2448,test,2,1,764.3900000000001,49,,
2449,train,3,1,5904.2800000000025,49,,
2450,train,3,1,8539.929999999998,488,,
2451,train,2,1,7345.610000000002,594,,
2452,train,2,1,2779.320000000001,58,,
2453,train,2,1,779.49,36,,
2454,train,3,1,5434.210000000003,149,,
2455,train,3,1,3992.129999999998,195,,
2456,train,2,1,987.4900000000004,69,,
2457,train,2,2,1961.4499999999994,100,,
2458,train,2,1,1795.9799999999998,60,,
2459,test,2,2,1525.0900000000004,55,,
2460,train,3,1,9561.140000000001,406,,
2461,train,3,2,1434.9899999999998,27,,
2462,train,2,1,17871.870000000003,146,,
2463,train,3,4,7159.059999999998,245,,
2464,train,2,1,326.25999999999993,17,,
2465,train,3,1,2786.5800000000004,37,,
2466,train,3,1,4878.5,59,,
2467,train,3,1,1207.98,24,,
2468,train,3,1,15558.589999999986,614,1.0,True
2469,train,3,3,8800.840000000002,202,,
2470,train,2,1,9556.849999999995,571,,
2471,train,2,1,35755.59999999999,72,,
2472,train,2,1,4433.919999999999,248,,
2473,train,3,1,9247.130000000006,496,,
2474,train,3,1,1309.9099999999999,40,,
2475,train,3,1,258878.8599999998,717,1.0,True
2476,train,3,3,14772.810000000001,105,,
2477,train,3,1,17790.529999999988,1184,22.0,True
2478,test,2,2,9271.070000000003,564,,
2479,test,3,1,4273.57,49,,
2480,train,2,1,1039.44,40,,
2481,train,3,2,14734.959999999985,1011,,
2482,train,2,2,785.3400000000001,39,,
2483,train,2,1,2709.7200000000016,81,,
2484,train,2,2,7977.209999999998,98,,
2485,train,2,1,10923.290000000008,833,,
2486,train,2,1,349.82,17,1.0,True
2487,test,2,1,774.24,58,,
2488,test,3,1,4425.719999999998,55,,
2489,train,3,3,4915.5899999999965,131,,
2490,train,2,1,8620.359999999999,139,,
2491,train,2,1,5070.04,386,,
2492,train,3,2,6287.5199999999995,43,,
2493,train,2,1,1995.0900000000004,90,,
2494,train,3,2,5716.08,399,,
2495,train,3,2,746134.6300000002,836,,
2496,train,2,1,800.0199999999999,16,,
2497,train,3,1,36821.26,509,,
2498,train,3,1,9644.739999999996,197,,
2499,train,2,3,17367.920000000002,59,,
2500,train,2,1,7802.509999999998,555,,
2501,train,3,1,3062.820000000001,230,,
2502,train,2,1,11447.01,68,,
2503,train,2,1,18048.960000000003,69,,
2504,train,3,1,7036.5,60,,
2505,train,2,2,24512.760000000006,109,,
2506,train,2,3,2247.42,35,,
2507,train,2,2,1266.1800000000005,46,,
2508,train,2,2,776.8599999999998,53,,
2509,train,3,2,3469.069999999999,56,,
2510,train,2,1,4922.269999999999,57,,
2511,train,2,1,628.79,25,,
2512,train,3,1,8265.25,33,,
2513,train,2,2,3300.810000000001,67,,
2514,train,3,1,32585.79999999999,579,,
2515,train,2,1,439.2799999999999,28,,
2516,train,3,2,2784.1600000000003,200,1.0,True
2517,train,2,2,36590.69000000002,164,,
2518,train,3,3,1368.5000000000002,27,,
2519,train,2,1,3684.3899999999985,227,,
2520,train,3,5,34520.3,438,2.0,True
2521,train,2,1,8886.620000000004,406,,
2522,test,3,1,14382.16,96,,
2523,train,2,1,1043.4099999999999,34,,
2524,train,2,1,6007.709999999996,158,,
2525,test,3,3,14079.670000000002,77,,
2526,train,3,1,9993.689999999999,30,,
2527,train,2,1,4202.520000000001,93,,
2528,train,2,1,3136.18,25,,
2529,train,2,1,3693.0899999999997,82,,
2530,train,2,2,843.1999999999999,59,,
2531,test,2,1,12689.079999999994,125,,
2532,train,2,2,514.26,35,,
2533,test,3,1,14372.590000000011,703,,
2534,train,2,1,9752.720000000001,638,,
2535,train,3,1,1609.21,84,,
2536,train,2,1,1181.06,22,,
2537,train,2,2,6375.859999999999,241,,
2538,test,2,1,5662.819999999998,420,,
2539,train,3,1,58087.900000000045,1385,,
2540,train,3,1,2478.91,45,,
2541,train,2,1,6219.95,382,,
2542,train,2,1,2628.950000000002,160,,
2543,train,2,3,927.6300000000005,49,,
2544,test,2,2,9571.420000000002,80,,
2545,train,2,2,3309.5099999999984,171,,
2546,test,2,3,1021.51,48,,
2547,train,3,1,11715.729999999996,92,,
2548,train,3,1,647.1400000000001,33,,
2549,train,3,1,120298.19999999998,171,,
2550,test,3,2,12558.72999999999,759,,
2551,train,3,1,5584.880000000003,262,,
2552,train,3,2,10631.440000000013,829,,
2553,test,2,2,1079.1399999999996,62,,
2554,train,2,2,53496.91,148,,
2555,train,2,1,9018.989999999996,447,,
2556,train,2,1,1674.1000000000001,83,,
2557,train,3,2,272.06,13,1.0,True
2558,train,2,1,6359.340000000001,433,,
2559,train,2,1,1186.1800000000003,70,,
2560,train,2,1,3212.6200000000003,51,,
2561,train,3,1,35850.840000000004,168,,
2562,train,2,1,2596.86,35,,
2563,train,2,2,461.3399999999999,28,,
2564,train,2,1,1811.4600000000005,109,,
2565,train,2,2,9301.110000000002,44,,
2566,train,2,1,3506.0900000000015,318,,
2567,train,3,1,3612.240000000001,247,,
2568,test,2,1,24562.819999999927,1849,,
2569,test,3,1,14488.76,451,,
2570,train,3,2,2506.79,71,,
2571,train,2,1,8316.780000000002,649,,
2572,train,2,1,14689.209999999992,627,1.0,True
2573,train,3,1,5073.27,40,,
2574,train,3,1,2483.130000000001,160,,
2575,train,3,3,32083.419999999987,402,,
2576,train,2,1,2133.0000000000005,75,,
2577,train,3,1,2978.92,20,,
2578,train,2,2,10449.810000000005,835,,
2579,train,3,2,233587.42999999996,310,,
2580,test,2,1,59172.82999999996,320,,
2581,test,3,3,2926.789999999998,143,,
2582,train,2,1,1064.1699999999998,21,,
2583,train,3,2,13091.460000000003,123,,
2584,train,3,2,4370.569999999999,198,,
2585,train,2,1,11183.8,761,,
2586,test,3,1,9161.699999999997,181,,
2587,train,2,2,9528.980000000001,83,,
2588,train,2,1,5064.579999999998,502,,
2589,train,2,1,7953.99,575,,
2590,train,2,2,6459.12,143,,
2591,train,2,3,24461.749999999996,93,,
2592,test,3,1,3361.5599999999995,186,,
2593,train,0,4,22716.64999999998,254,,
2594,train,3,1,7854.400000000001,57,1.0,True
2595,train,3,3,9395.740000000007,253,,
2596,train,2,1,6488.809999999997,525,,
2597,train,2,1,2385.6700000000005,34,,
2598,train,2,1,1913.2400000000002,42,,
2599,train,2,4,10576.010000000007,639,,
2600,test,3,2,10982.829999999998,152,,
2601,train,3,1,16663.86,58,,
2602,train,2,1,3708.289999999999,149,,
2603,train,2,1,2950.45,135,,
2604,train,3,1,1617.3700000000003,21,,
2605,train,2,1,4851.1900000000005,389,,
2606,test,2,1,4554.26,257,,
2607,train,2,1,950917.9599999997,415,,
2608,test,3,1,13075.859999999999,438,,
2609,train,2,1,3900.400000000002,68,,
2610,train,2,2,3949.51,226,,
2611,train,2,2,450.9,15,,
2612,train,3,3,11938.199999999997,74,,
2613,train,3,2,5858.65,79,,
2614,train,3,1,157822.75999999995,181,4.0,True
2615,train,2,1,309508.69,239,,
2616,train,3,1,2880.720000000001,45,,
2617,test,2,3,8127.2400000000025,74,,
2618,train,3,1,5796.290000000001,54,,
2619,train,3,2,13788.449999999992,466,,
2620,test,3,2,4740.160000000002,303,,
2621,train,2,1,1198.1,54,,
2622,train,3,1,1310.56,33,,
2623,train,0,1,714.9899999999999,49,,
2624,train,3,3,38249.21999999995,493,,
2625,train,2,1,2422.6200000000003,105,,
2626,train,2,3,18109.19,644,,
2627,train,3,1,2747.7099999999996,29,,
2628,train,3,3,4909.339999999998,125,,
2629,train,2,1,388.18,16,,
2630,test,2,1,12943.01,26,,
2631,train,2,1,13956.59,1196,,
2632,test,3,1,355397.98000000103,2806,,
2633,train,3,1,13741.970000000008,846,,
2634,train,3,1,1409.5500000000002,20,,
2635,test,2,1,3039.2500000000005,93,,
2636,train,3,1,1749.9800000000002,34,,
2637,train,0,2,26940.610000000026,393,,
2638,train,3,2,1253.7400000000002,89,,
2639,train,2,2,1867.7,70,4.0,True
2640,train,3,1,2295.4799999999996,39,2.0,True
2641,test,2,4,3250.56,30,,
2642,train,2,3,840.48,77,,
2643,train,2,1,5243.299999999999,223,,
2644,test,3,1,5614.080000000002,202,,
2645,train,3,1,7724.399999999998,51,,
2646,train,2,1,1286.8000000000002,16,,
2647,train,2,3,4518.73,62,,
2648,train,2,3,216385.55,207,,
2649,train,3,2,36353.950000000004,43,,
2650,train,2,3,2635.3200000000006,144,1.0,True
2651,train,2,1,2631.0700000000006,40,,
2652,train,2,1,13064.080000000005,1058,,
2653,train,2,2,4424.82,227,,
2654,train,2,1,484.06000000000006,28,,
2655,train,3,1,4517.150000000001,97,,
2656,train,2,1,1145.8899999999999,15,,
2657,train,2,1,2911.700000000001,80,,
2658,train,2,1,1325.2399999999998,82,,
2659,train,0,1,3380.8999999999987,294,,
2660,train,2,1,2023.2300000000005,59,,
2661,train,3,1,8975.420000000004,135,,
2662,train,2,2,5914.809999999999,460,,
2663,train,2,1,2148.1600000000003,129,,
2664,train,3,1,3680.9500000000007,105,,
2665,train,2,1,4616.549999999996,224,,
2666,train,2,1,830.34,44,,
2667,train,3,2,15296.55,69,,
2668,train,2,4,62338.71999999998,503,,
2669,train,3,2,35682.649999999994,383,,
2670,test,3,1,562.2700000000001,27,,
2671,train,3,2,8088.979999999999,95,,
2672,train,2,1,9989.719999999994,127,,
2673,train,3,1,1810.6200000000001,37,,
2674,train,2,2,1005.05,61,,
2675,train,2,1,728.3799999999998,15,,
2676,train,3,1,2102.6600000000003,48,,
2677,train,3,1,42765.79000000003,542,,
2678,train,3,1,1482.99,34,,
2679,train,3,1,3241.3499999999995,37,,
2680,train,2,2,7061.56,616,,
2681,test,3,1,113592.20000000001,1046,,
2682,train,3,1,413.92,29,,
2683,train,3,3,4450.980000000002,174,,
2684,train,0,2,1568.9699999999998,47,,
2685,train,2,2,1979.8699999999994,156,,
2686,train,3,2,2361.7000000000007,111,1.0,True
2687,train,2,1,29353.54999999999,91,,
2688,train,3,1,795.6000000000001,34,,
